"","seed","merit_mean","merit_median","nutrients_consumed_mean","nutrients_consumed_median","nutrients_consumed_sd","moves_off_path_mean","moves_off_path_median","moves_off_path_sd","base_score_mean","base_score_median","base_score_sd","task_quality_mean","task_quality_median","task_quality_max","task_quality_min","task_quality_sd","coverage_mean","coverage_median","coverage_max","coverage_min","coverage_sd","seed_order"
"66",149,72334411.65,18396500,261.73,274,47.8199178737746,32.14,31,17.0121881442261,229.59,243,32.0098138360438,0.186778950730949,0.185637891520244,0.2128,0.15,0.0227225090604385,0.212629699808286,0.209320091673033,0.2592,0.1625,0.0343328679232204,66
"67",26,47186714.392,18723300,220.68,231,57.8655494934751,16.02,16.5,6.07192579238933,204.66,223,57.6592603406452,0.168875168808965,0.185833333333333,0.204359673024523,0.0896,0.0477998424176387,0.18189159790981,0.1925,0.220779220779221,0.1048,0.0472688159881494,67
"68",60,18498970.3,18723300,261.68,258,14.1591816233292,45.75,43,12.6821078132091,215.93,213,18.3882126275602,0.178521402453079,0.185833333333333,0.193460490463215,0.1552,0.0159929898014799,0.216036732809745,0.215,0.225249772933697,0.2064,0.00739878871306247,68
"69",63,50752921.2,18723300,278.69,260,25.3670807914271,51.81,35,22.2000523249907,226.88,225,3.25135558364709,0.188127108793381,0.185833333333333,0.209809264305177,0.171886936592819,0.0135923557448216,0.231888097520207,0.210833333333333,0.287011807447775,0.198624904507257,0.033817125732375,69
"70",94,15470086.4,18723300,259.93,266,7.409051248577,45.78,55,12.7339362065754,214.15,211,10.5086544420215,0.178091766235848,0.185833333333333,0.191643960036331,0.1592,0.0128584494494183,0.216635102629112,0.2225,0.241598546775658,0.19022154316272,0.0194817454971439,70
"71",135,25199310.2,21111900,272.01,274,10.7567174220098,42.87,40,7.69842565566217,229.14,240,16.1082324143635,0.187409828498157,0.18716577540107,0.193460490463215,0.173333333333333,0.00709926683851613,0.222789845762828,0.2192,0.23433242506812,0.217723453017571,0.00678383718900109,71
"72",42,172125895.10688,21757400,294.64,298,35.4889426512689,85.81,32,90.2595242463183,208.83,225,89.5563763528569,0.167428216128958,0.1875,0.2256,0.0572207084468665,0.0668344382121293,0.242435447561041,0.235294117647059,0.2776,0.2,0.0296790198562575,72
"73",92,155592258.4,22616400,319.38,321,1.98875627344115,79.87,75,16.8046740732176,239.51,246,18.4825853060647,0.197472430926396,0.187929717341482,0.2225,0.1736,0.0178531756374883,0.263587872035909,0.2528,0.289736603088102,0.245225362872422,0.0175430953450866,73
"74",15,46233538.4,25283000,345.63,384,57.8759828766596,123.55,132,39.1455133076731,222.08,227,30.6006139768073,0.182257487935476,0.189166666666667,0.210847975553858,0.156,0.0193557270042999,0.28292054329941,0.308632543926662,0.32,0.219800181653043,0.0386568637742195,74
"75",88,75416468.2,26289800,270.08,271,16.0747496328116,38.29,41,18.7089861194069,231.79,234,5.0538414232456,0.19258266361645,0.1896,0.212534059945504,0.173414820473644,0.0144029112028122,0.223727201042319,0.2224,0.244166666666667,0.207028265851795,0.011496146284445,75
