"","seed","merit_mean","merit_median","nutrients_consumed_mean","nutrients_consumed_median","nutrients_consumed_sd","moves_off_path_mean","moves_off_path_median","moves_off_path_sd","base_score_mean","base_score_median","base_score_sd","task_quality_mean","task_quality_median","task_quality_max","task_quality_min","task_quality_sd","coverage_mean","coverage_median","coverage_max","coverage_min","coverage_sd","seed_order"
"71",106,340597852,42767200,290.23,283.5,34.3757769425513,47.87,53,14.0011940327757,242.36,232,28.3917472715455,0.200046609751951,0.195,0.238349885408709,0.1856,0.0172234312125396,0.239509015391938,0.2336,0.281894576012223,0.216666666666667,0.0208213579547188,71
"72",130,110742028.6,46799800,284.27,287,11.9754420428313,46.92,56,10.7719050958472,237.35,245,14.9385103309899,0.195013614382092,0.196,0.214350590372389,0.164247517188694,0.0200996615980147,0.233092496467202,0.239166666666667,0.248864668483197,0.207792207792208,0.0158413212010848,72
"73",71,384995326,50298100,286.16,298,16.2423066481496,40.67,42,4.18765622352942,245.49,255,13.0209582418251,0.204786241873316,0.1968,0.231607629427793,0.186666666666667,0.0184722392802849,0.238841260679749,0.227654698242934,0.27338782924614,0.2175,0.0235689416788041,73
"74",136,49570207,52275200,259.37,259,23.4583899832461,23.43,18,17.6585201342959,235.94,239.5,9.05295308702965,0.194880801063552,0.197166666666667,0.201634877384196,0.184110007639419,0.00689063964327726,0.213997130192776,0.206176203451408,0.243333333333333,0.197860962566845,0.016721134462202,74
"75",137,98828629.8,53572900,282.45,279,4.83751125595746,51.66,40,13.9031425849473,230.79,237,9.68107077306696,0.191493541539777,0.1975,0.217075386012716,0.1712,0.0182236034847162,0.233822879438721,0.230833333333333,0.253405994550409,0.219251336898396,0.0125439246779415,75
"76",101,68400966.1,54057800,299.47,319,39.6381244396214,59.8,72,18.9037968501975,239.67,247,21.1211297333292,0.195830523454267,0.1976,0.20708446866485,0.1775,0.0117329120235566,0.244096151636577,0.2552,0.267379679144385,0.21,0.0222332052746242,76
"77",118,115207769,55344100,262.8,271,11.9129841735474,16.95,14,4.67828639956594,245.85,251,11.9868404274998,0.201155911291145,0.197860962566845,0.217983651226158,0.19,0.0097662477707894,0.215232603655681,0.207028265851795,0.238873751135332,0.201666666666667,0.0137846143720961,77
"78",165,480770275.4,59288000,290.76,307,34.9389424134403,48.35,47,13.6865155196897,242.41,260,23.4266941756621,0.199356878254993,0.198624904507257,0.237965485921889,0.1725,0.0233228319959476,0.239572047262403,0.234530175706646,0.303360581289737,0.200833333333333,0.0368824795236196,78
"79",105,101837342,62441400,315.28,339,43.6829902406376,68.51,85,23.1518897716795,246.77,249,22.909948877633,0.20105206700763,0.1992,0.213903743315508,0.189166666666667,0.00896384072763743,0.256106787037827,0.2712,0.278838808250573,0.229791099000908,0.0218624682719252,79
"80",59,84376932,64814950,298.25,312,22.6565819811971,54.53,53,11.426935218371,243.72,240.5,21.043043909323,0.200143112871207,0.199380108991826,0.210847975553858,0.1912,0.0072652064909162,0.244963376157795,0.245989304812834,0.2496,0.237965485921889,0.00423964025585802,80
"81",51,749282002,68027350,333.49,336.5,30.7651564027367,80.81,82,34.9012155731695,252.68,258,26.457085511019,0.207666729655449,0.199820081612035,0.238333333333333,0.184,0.023089195045185,0.272961256048221,0.275,0.288770053475936,0.248864668483197,0.0117844982503388,81
"82",64,72696132,72125200,284.79,276,10.6593677679364,43.77,44,14.0632445930819,241.02,249,18.7950025595136,0.198722441876924,0.2008,0.2075,0.188010899182561,0.00730225433980587,0.235370308886497,0.236,0.247956403269755,0.226890756302521,0.00764485500976048,82
"83",162,257329630,72125200,301.77,309,16.2629000855296,46.47,51,10.1796539005682,255.3,256,8.75075754296493,0.208976629860069,0.2008,0.223333333333333,0.195569136745607,0.0122319808636089,0.246757032148703,0.2472,0.265833333333333,0.228418640183346,0.0138114102878754,83
